ID,Age,Job,Marital,Education,Loan Default,Balance,Housing Loan,Personal Loan
C9359,54,management,married,tertiary,no,884,yes,no
C936,39,blue-collar,married,primary,no,20,yes,no
C9360,30,technician,single,tertiary,no,799,yes,yes
C9361,39,blue-collar,married,primary,no,0,no,no
C9362,51,self-employed,married,primary,no,10,no,no
C9363,38,blue-collar,married,secondary,no,292,yes,yes
C9364,36,management,single,secondary,no,992,no,no
C9365,36,blue-collar,single,secondary,no,1012,yes,yes
C9366,35,management,single,secondary,no,0,no,no
C9367,37,self-employed,single,tertiary,no,984,no,no
C9368,50,blue-collar,single,primary,no,1743,yes,no
C9369,38,management,married,secondary,no,794,yes,no
C937,49,blue-collar,married,secondary,no,90,yes,no
C9370,40,management,single,tertiary,no,383,yes,no
C9371,46,unknown,married,unknown,no,2505,no,no
C9372,39,admin.,married,secondary,no,441,no,no
C9373,48,blue-collar,married,primary,no,72,yes,no
C9374,38,unknown,married,primary,no,0,no,no
C9375,38,blue-collar,single,secondary,no,1230,yes,no
C9376,58,unknown,married,tertiary,no,4150,no,no
C9377,31,technician,single,unknown,no,694,yes,no
C9378,51,management,married,tertiary,no,9796,no,yes
C9379,41,housemaid,divorced,primary,no,9059,no,no
C938,52,admin.,married,secondary,no,31,yes,no
C9380,26,blue-collar,single,secondary,no,940,yes,no
C9381,26,technician,single,secondary,no,639,yes,no
C9382,26,admin.,married,secondary,no,710,yes,yes
C9383,28,admin.,married,secondary,no,-156,yes,no
C9384,38,blue-collar,married,secondary,no,926,no,yes
C9385,53,management,married,tertiary,no,6408,no,no
C9386,56,management,married,tertiary,no,3039,no,no
C9387,27,admin.,single,secondary,no,685,yes,no
C9388,48,blue-collar,divorced,primary,no,0,no,no
C9389,56,unknown,divorced,unknown,no,2152,no,no
C939,27,management,single,tertiary,no,134,yes,yes
C9390,37,blue-collar,married,unknown,no,1508,no,yes
C9391,41,blue-collar,married,secondary,no,901,yes,no
C9392,38,blue-collar,married,primary,no,8251,no,no
C9393,29,technician,single,secondary,no,778,yes,no
C9394,43,blue-collar,married,secondary,no,101,no,no
C9395,60,housemaid,married,primary,no,161,no,no
C9396,36,admin.,married,secondary,no,4785,no,yes
C9397,38,admin.,single,secondary,no,3823,no,no
C9398,40,technician,married,secondary,no,-282,yes,no
C9399,58,entrepreneur,married,primary,no,1657,no,no
C94,60,blue-collar,married,unknown,no,54,yes,no
C940,26,services,married,secondary,no,0,yes,no
C9400,41,blue-collar,divorced,secondary,no,1491,yes,no
C9401,47,unknown,married,unknown,no,750,no,no
C9402,60,technician,married,tertiary,no,0,no,no
C9403,37,services,single,secondary,no,148,no,yes
C9404,58,technician,divorced,secondary,no,797,yes,no
C9405,30,management,single,tertiary,no,329,yes,no
C9406,47,admin.,married,secondary,no,1060,yes,no
C9407,46,unknown,married,unknown,no,613,no,no
C9408,54,services,single,secondary,no,492,no,no
C9409,58,management,divorced,tertiary,no,1266,no,yes
C941,40,blue-collar,married,secondary,no,61,yes,no
C9410,41,entrepreneur,married,primary,no,406,no,no
C9411,53,retired,married,primary,no,2010,no,yes
C9412,35,self-employed,single,primary,no,45,no,yes
C9413,46,technician,married,tertiary,no,0,no,no
C9414,51,entrepreneur,married,tertiary,no,5403,no,no
C9415,35,self-employed,married,secondary,no,116,no,no
C9416,48,technician,married,secondary,no,545,no,no
C9417,37,self-employed,single,tertiary,no,1004,yes,no
C9418,35,housemaid,married,primary,no,8127,no,no
C9419,51,housemaid,married,primary,no,1521,no,no
C942,47,blue-collar,married,secondary,yes,-5,yes,no
C9420,36,unemployed,married,secondary,no,1453,no,no
C9421,50,blue-collar,married,primary,no,-294,yes,no
C9422,60,retired,married,primary,no,22018,no,no
C9423,35,blue-collar,married,secondary,no,3595,no,no
C9424,55,blue-collar,divorced,secondary,no,4053,no,no
C9425,36,technician,single,secondary,no,300,yes,no
C9426,59,housemaid,divorced,secondary,no,45141,no,no
C9427,37,management,married,tertiary,no,657,no,no
C9428,39,services,married,secondary,no,-540,no,no
C9429,34,technician,married,secondary,no,139,yes,yes
C943,31,services,single,secondary,no,-45,no,no
C9430,53,blue-collar,married,secondary,no,66,no,no
C9431,50,blue-collar,married,primary,no,746,yes,no
C9432,32,self-employed,married,tertiary,no,189,yes,no
C9433,36,management,single,tertiary,no,624,yes,no
C9434,59,housemaid,divorced,primary,no,3180,no,no
C9435,30,admin.,single,secondary,no,223,yes,no
C9436,40,blue-collar,single,primary,no,1055,no,no
C9437,60,self-employed,married,secondary,no,0,no,no
C9438,37,self-employed,married,secondary,no,160,no,no
C9439,36,self-employed,single,tertiary,no,2000,no,no
C944,53,blue-collar,single,secondary,no,156,yes,yes
C9440,46,blue-collar,married,secondary,no,425,yes,no
C9441,52,self-employed,married,secondary,no,9,no,yes
C9442,38,management,single,tertiary,no,619,yes,no
C9443,28,technician,single,secondary,yes,-1042,yes,no
C9444,57,blue-collar,married,primary,no,679,yes,no
C9445,40,management,married,tertiary,no,406,no,no
C9446,40,admin.,married,secondary,no,334,yes,no
C9447,38,admin.,married,secondary,no,215,yes,yes
C9448,59,admin.,married,secondary,no,1001,no,no
C9449,48,unemployed,married,primary,no,5462,no,no
C945,31,services,married,secondary,no,564,yes,no
C9450,37,blue-collar,married,secondary,no,685,yes,no
C9451,36,entrepreneur,divorced,tertiary,no,914,no,no
C9452,56,technician,married,secondary,no,359,yes,no
C9453,27,management,single,unknown,no,1029,yes,no
C9454,54,self-employed,divorced,primary,no,351,yes,no
C9455,41,admin.,single,secondary,no,84,yes,no
C9456,53,blue-collar,married,secondary,no,0,no,no
C9457,35,unknown,married,unknown,no,0,no,no
C9458,26,admin.,married,secondary,no,1417,yes,no
C9459,39,blue-collar,married,secondary,no,123,yes,no
C946,33,admin.,married,secondary,no,-6,yes,no
C9460,50,services,single,secondary,no,1205,yes,no
C9461,49,management,single,tertiary,no,53,no,no
C9462,48,management,married,secondary,no,11146,no,no
C9463,42,management,married,tertiary,no,202,no,no
C9464,46,self-employed,single,secondary,no,2899,no,no
C9465,48,entrepreneur,married,tertiary,no,810,no,no
C9466,36,technician,married,secondary,no,22,no,no
C9467,59,self-employed,married,tertiary,no,10360,no,no
C9468,48,services,married,secondary,no,328,no,no
C9469,52,blue-collar,married,primary,no,4793,yes,no
C947,35,services,married,secondary,no,528,no,no
C9470,56,unemployed,divorced,secondary,no,763,no,no
C9471,47,blue-collar,married,primary,no,673,yes,yes
C9472,52,self-employed,married,tertiary,no,1088,yes,no
C9473,53,entrepreneur,married,unknown,no,19850,no,no
C9474,50,technician,married,secondary,no,8001,no,no
C9475,51,self-employed,married,primary,no,8313,no,no
C9476,37,technician,single,tertiary,no,1309,no,no
C9477,41,blue-collar,married,primary,no,1461,yes,no
C9478,59,retired,married,primary,yes,-488,no,yes
C9479,55,services,divorced,primary,no,653,no,no
C948,46,entrepreneur,married,unknown,no,1481,yes,no
C9480,35,blue-collar,single,unknown,no,871,yes,no
C9481,56,housemaid,divorced,tertiary,no,1059,no,yes
C9482,36,services,divorced,secondary,no,1594,no,no
C9483,43,self-employed,married,tertiary,no,64,no,no
C9484,48,management,married,tertiary,no,0,yes,no
C9485,34,housemaid,married,tertiary,no,1265,yes,no
C9486,44,self-employed,single,tertiary,no,97,yes,no
C9487,39,services,married,secondary,no,207,no,no
C9488,43,admin.,married,primary,no,482,yes,no
C9489,53,housemaid,single,tertiary,no,3275,no,no
C949,31,management,married,secondary,no,2019,no,no
C9490,36,blue-collar,married,secondary,no,70,yes,no
C9491,36,services,single,primary,no,38,no,no
C9492,41,management,single,tertiary,no,195,no,no
C9493,37,services,divorced,secondary,no,319,yes,no
C9494,32,services,divorced,secondary,no,5267,yes,no
C9495,56,retired,divorced,tertiary,no,2774,no,no
C9496,44,blue-collar,single,secondary,no,259,yes,no
C9497,25,admin.,single,secondary,no,0,yes,no
C9498,30,management,single,tertiary,no,1636,no,no
C9499,32,services,married,secondary,no,4789,yes,yes
C95,57,entrepreneur,divorced,secondary,no,-37,no,no
C950,35,technician,single,secondary,no,1855,yes,no
C9500,53,technician,married,secondary,no,480,no,no
C9501,29,technician,married,tertiary,no,-246,yes,no
C9502,49,housemaid,divorced,secondary,no,630,no,no
C9503,37,entrepreneur,married,tertiary,no,342,yes,no
C9504,41,housemaid,single,primary,no,21,no,no
C9505,37,blue-collar,divorced,secondary,no,33,yes,no
C9506,41,admin.,divorced,secondary,no,762,yes,no
C9507,46,technician,married,secondary,no,0,no,no
C9508,35,services,single,secondary,no,-2,no,no
C9509,40,services,single,secondary,no,2936,no,no
C951,29,management,married,secondary,no,147,yes,yes
C9510,36,housemaid,single,tertiary,no,561,no,no
C9511,39,housemaid,single,secondary,no,2022,no,no
C9512,55,housemaid,married,primary,no,1870,no,no
C9513,49,housemaid,divorced,unknown,no,2754,no,no
C9514,54,management,married,unknown,no,1960,no,no
C9515,45,self-employed,married,tertiary,no,510,no,no
C9516,29,blue-collar,single,primary,no,213,yes,no
C9517,58,blue-collar,married,secondary,no,4053,no,no
C9518,35,management,married,tertiary,no,482,no,no
C9519,50,blue-collar,married,secondary,no,464,no,yes
C952,51,technician,married,secondary,no,220,yes,no
C9520,47,admin.,married,secondary,no,1383,yes,no
C9521,38,blue-collar,married,secondary,no,3598,no,no
C9522,39,technician,single,secondary,no,201,no,yes
C9523,45,housemaid,single,secondary,no,5287,no,no
C9524,40,blue-collar,married,primary,no,343,no,no
C9525,37,blue-collar,married,secondary,no,1,no,no
C9526,52,retired,married,secondary,no,1956,no,no
C9527,40,management,married,primary,no,733,yes,no
C9528,28,blue-collar,single,secondary,no,3430,yes,no
C9529,56,unemployed,divorced,tertiary,no,832,no,no
C953,33,blue-collar,married,primary,no,198,yes,no
C9530,46,retired,single,primary,no,1190,no,no
C9531,51,technician,married,secondary,no,176,no,no
C9532,39,self-employed,married,secondary,yes,-571,no,no
C9533,45,services,married,secondary,no,191,no,yes
C9534,33,entrepreneur,single,tertiary,no,327,yes,yes
C9535,45,blue-collar,divorced,secondary,no,0,no,no
C9536,58,housemaid,married,primary,no,935,yes,no
C9537,58,entrepreneur,married,primary,no,52499,no,no
C9538,43,blue-collar,divorced,primary,no,1260,no,yes
C9539,60,housemaid,married,unknown,no,10285,no,no
C954,37,management,married,tertiary,no,115,no,no
C9540,57,entrepreneur,married,tertiary,no,958,no,no
C9541,37,management,married,tertiary,no,1698,yes,no
C9542,38,self-employed,divorced,secondary,no,0,no,no
C9543,28,blue-collar,single,tertiary,no,727,yes,no
C9544,44,technician,divorced,tertiary,no,9192,yes,no
C9545,46,admin.,married,primary,no,595,yes,no
C9546,31,management,single,tertiary,no,2296,yes,no
C9547,45,self-employed,married,secondary,no,-30,yes,yes
C9548,50,technician,married,secondary,no,3503,yes,no
C9549,38,housemaid,married,primary,no,3577,no,no
C955,43,admin.,single,unknown,no,87,yes,no
C9550,49,blue-collar,married,primary,no,0,yes,no
C9551,30,blue-collar,married,secondary,no,3653,yes,yes
C9552,30,student,single,unknown,no,1232,yes,no
C9553,51,management,married,tertiary,no,21574,no,no
C9554,41,management,married,tertiary,no,850,no,no
C9555,52,retired,married,unknown,no,3303,no,no
C9556,59,retired,married,secondary,no,444,yes,no
C9557,38,services,divorced,secondary,no,792,no,no
C9558,52,services,married,secondary,no,1386,no,no
C9559,37,self-employed,single,tertiary,no,1549,no,no
C956,42,technician,married,tertiary,no,644,yes,no
C9560,49,blue-collar,married,primary,no,4830,yes,no
C9561,48,management,married,primary,no,2803,yes,no
C9562,35,blue-collar,married,secondary,no,594,yes,no
C9563,59,retired,divorced,primary,no,40,no,no
C9564,54,housemaid,married,secondary,no,378,no,no
C9565,53,management,married,unknown,no,12001,no,no
C9566,54,housemaid,single,unknown,no,6020,no,no
C9567,30,blue-collar,single,secondary,no,23,yes,no
C9568,53,technician,married,primary,no,44,no,no
C9569,57,entrepreneur,married,tertiary,no,1114,no,no
C957,28,blue-collar,married,secondary,no,225,yes,yes
C9570,51,housemaid,married,primary,no,1275,no,no
C9571,49,entrepreneur,divorced,secondary,no,2908,no,no
C9572,49,technician,single,secondary,no,-97,yes,no
C9573,53,retired,married,secondary,no,1300,no,no
C9574,45,technician,married,tertiary,no,43,yes,no
C9575,37,blue-collar,married,secondary,no,5334,no,no
C9576,37,self-employed,divorced,tertiary,no,160,yes,yes
C9577,35,blue-collar,single,secondary,no,11671,no,no
C9578,41,management,married,tertiary,no,251,no,yes
C9579,35,management,single,tertiary,no,68,no,no
C958,57,retired,married,secondary,no,502,yes,no
C9580,54,blue-collar,divorced,secondary,no,218,no,no
C9581,40,student,single,secondary,no,5349,no,no
C9582,47,admin.,divorced,secondary,no,295,yes,no
C9583,40,admin.,married,secondary,no,2199,no,no
C9584,57,retired,married,secondary,no,3783,yes,no
C9585,37,blue-collar,married,secondary,no,287,yes,no
C9586,57,housemaid,married,primary,no,7082,no,no
C9587,29,blue-collar,married,secondary,no,87,yes,no
C9588,35,blue-collar,divorced,primary,no,-5,no,no
C9589,39,technician,married,secondary,no,3050,yes,no
C959,38,services,married,secondary,no,-32,yes,no
C9590,55,entrepreneur,divorced,tertiary,no,0,no,no
C9591,49,admin.,married,secondary,no,1632,no,no
C9592,23,technician,single,secondary,yes,150,yes,yes
C9593,41,blue-collar,married,primary,no,-204,yes,yes
C9594,58,retired,married,secondary,no,2836,no,no
C9595,53,management,married,tertiary,no,7067,no,no
C9596,35,admin.,married,secondary,no,640,no,no
C9597,36,management,married,tertiary,no,254,no,no
C9598,46,unknown,married,unknown,no,2367,no,no
C9599,36,self-employed,married,tertiary,no,16430,yes,no
C96,36,management,married,tertiary,no,101,yes,yes
C960,39,blue-collar,married,primary,no,106,yes,no
C9600,32,entrepreneur,married,secondary,no,1328,yes,no
C9601,40,housemaid,divorced,primary,no,1,no,no
C9602,52,technician,married,secondary,no,-38,no,no
C9603,48,services,divorced,primary,no,927,no,no
C9604,53,housemaid,married,primary,no,5098,yes,no
C9605,36,services,married,secondary,no,8114,yes,no
C9606,47,unknown,married,unknown,no,0,no,no
C9607,37,blue-collar,married,secondary,no,-288,yes,yes
C9608,45,admin.,divorced,secondary,no,246,no,no
C9609,47,management,divorced,tertiary,no,313,yes,no
C961,36,technician,married,tertiary,no,301,yes,no
C9610,45,services,married,secondary,no,162,no,no
C9611,33,blue-collar,married,secondary,no,2645,yes,yes
C9612,50,blue-collar,married,secondary,no,289,no,no
C9613,40,retired,married,secondary,no,263,no,no
C9614,58,management,single,unknown,no,1873,no,no
C9615,57,technician,divorced,secondary,no,204,no,no
C9616,38,blue-collar,single,secondary,no,-56,yes,yes
C9617,48,admin.,divorced,secondary,no,2662,no,no
C9618,37,self-employed,divorced,secondary,no,231,no,no
C9619,43,management,divorced,secondary,no,311,no,no
C962,57,retired,married,tertiary,no,906,yes,no
C9620,37,self-employed,married,tertiary,no,0,no,no
C9621,36,blue-collar,married,primary,no,0,no,no
C9622,60,management,married,secondary,no,130,no,no
C9623,39,services,single,secondary,no,158,yes,no
C9624,25,technician,single,secondary,no,2704,yes,no
C9625,53,retired,divorced,secondary,yes,-200,no,yes
C9626,45,blue-collar,married,secondary,no,22928,no,no
C9627,52,management,divorced,tertiary,no,590,no,no
C9628,37,blue-collar,married,primary,no,7,no,no
C9629,60,retired,married,secondary,no,2586,no,no
C963,44,management,married,unknown,no,187,yes,no
C9630,52,housemaid,single,tertiary,no,0,no,no
C9631,48,blue-collar,single,primary,no,10442,no,no
C9632,44,technician,divorced,secondary,no,414,yes,yes
C9633,36,admin.,married,secondary,no,231,yes,yes
C9634,39,blue-collar,married,primary,no,1005,no,no
C9635,58,retired,married,secondary,no,610,yes,no
C9636,46,housemaid,married,primary,no,1676,no,no
C9637,45,admin.,divorced,primary,no,1807,yes,no
C9638,60,technician,married,secondary,no,0,yes,no
C9639,49,services,married,secondary,no,-33,yes,no
C964,48,services,divorced,secondary,no,852,yes,yes
C9640,60,retired,married,secondary,no,1420,yes,yes
C9641,57,unknown,married,secondary,no,2,no,no
C9642,45,technician,married,secondary,no,4639,no,no
C9643,44,blue-collar,married,unknown,no,391,no,no
C9644,28,admin.,single,secondary,no,596,yes,no
C9645,49,management,single,tertiary,no,1,yes,no
C9646,50,unknown,married,primary,no,1502,no,no
C9647,33,management,married,tertiary,no,806,yes,no
C9648,28,blue-collar,married,secondary,no,2788,yes,no
C9649,27,technician,single,tertiary,no,1526,yes,no
C965,46,blue-collar,married,primary,no,143,yes,no
C9650,56,unemployed,married,secondary,no,660,yes,no
C9651,37,services,married,secondary,no,1372,yes,no
C9652,35,blue-collar,single,primary,no,3339,yes,no
C9653,49,admin.,single,secondary,no,4509,no,no
C9654,38,blue-collar,married,secondary,no,1434,no,no
C9655,39,technician,married,secondary,no,328,no,no
C9656,51,blue-collar,married,secondary,no,502,no,no
C9657,46,entrepreneur,single,tertiary,no,77,yes,yes
C9658,60,blue-collar,divorced,primary,no,92,yes,no
C9659,39,blue-collar,married,secondary,no,497,no,no
C966,43,admin.,married,secondary,no,71,no,no
C9660,44,services,married,secondary,no,-63,no,no
C9661,32,blue-collar,single,primary,no,5418,yes,no
C9662,36,blue-collar,married,primary,no,0,yes,no
C9663,37,blue-collar,married,secondary,no,2870,yes,no
C9664,39,self-employed,married,tertiary,no,3201,no,no
C9665,37,management,single,tertiary,no,7179,yes,no
C9666,27,technician,single,tertiary,no,535,yes,no
C9667,47,housemaid,married,primary,no,389,no,no
C9668,59,unknown,single,secondary,no,3237,no,no
