ID,Contact,Day,Month,Duration,Campaign,Last Select,Current Select,Sample No
C8471,unknown,3,jun,23,1,no,No,1
C8472,unknown,3,jun,379,2,no,Yes,5
C8473,unknown,3,jun,406,3,no,No,5
C8474,unknown,3,jun,106,6,no,Yes,3
C8475,unknown,3,jun,393,3,no,Yes,3
C8476,unknown,3,jun,116,1,no,Yes,3
C8477,unknown,3,jun,25,1,no,Yes,2
C8478,unknown,3,jun,118,2,no,No,1
C8479,unknown,3,jun,75,1,no,Yes,1
C848,unknown,7,may,149,1,no,Yes,2
C8480,unknown,3,jun,54,1,no,Yes,5
C8481,unknown,3,jun,235,1,no,Yes,3
C8482,unknown,3,jun,404,4,no,Yes,2
C8483,unknown,3,jun,126,1,no,Yes,2
C8484,unknown,3,jun,102,1,no,No,2
C8485,unknown,3,jun,227,1,no,No,1
C8486,unknown,3,jun,123,5,no,Yes,2
C8487,unknown,3,jun,135,1,no,Yes,2
C8488,unknown,3,jun,100,3,no,Yes,5
C8489,unknown,3,jun,303,1,no,Yes,4
C849,unknown,7,may,139,1,no,No,1
C8490,unknown,3,jun,732,2,yes,Yes,2
C8491,unknown,3,jun,366,1,no,No,2
C8492,unknown,3,jun,228,1,no,Yes,3
C8493,unknown,3,jun,14,1,no,No,3
C8494,unknown,3,jun,193,1,no,No,4
C8495,unknown,3,jun,409,1,no,Yes,2
C8496,unknown,3,jun,220,2,no,No,2
C8497,unknown,3,jun,32,3,no,No,1
C8498,unknown,3,jun,231,2,no,Yes,3
C8499,unknown,3,jun,242,2,no,No,3
C85,unknown,5,may,246,1,no,No,3
C850,unknown,7,may,732,2,yes,No,2
C8500,unknown,3,jun,310,4,no,Yes,1
C8501,unknown,3,jun,216,2,no,Yes,4
C8502,unknown,3,jun,119,4,no,Yes,4
C8503,unknown,3,jun,495,3,no,Yes,5
C8504,unknown,3,jun,128,6,no,No,4
C8505,unknown,3,jun,185,1,no,No,5
C8506,unknown,3,jun,722,2,no,No,3
C8507,unknown,3,jun,240,5,no,No,2
C8508,unknown,3,jun,455,1,no,No,5
C8509,unknown,3,jun,138,2,no,Yes,3
C851,unknown,7,may,142,1,no,Yes,3
C8510,unknown,3,jun,361,3,no,No,5
C8511,unknown,3,jun,418,2,no,Yes,5
C8512,unknown,3,jun,208,1,no,No,5
C8513,unknown,3,jun,177,26,no,No,3
C8514,unknown,3,jun,84,15,no,No,5
C8515,unknown,3,jun,435,3,no,Yes,1
C8516,unknown,3,jun,120,2,no,No,4
C8517,unknown,3,jun,825,1,no,No,4
C8518,unknown,3,jun,51,2,no,No,5
C8519,unknown,3,jun,238,6,no,Yes,5
C852,unknown,7,may,359,1,no,Yes,3
C8520,unknown,3,jun,259,1,no,Yes,4
C8521,unknown,3,jun,237,2,no,No,5
C8522,unknown,3,jun,110,2,no,Yes,5
C8523,unknown,3,jun,1045,3,yes,Yes,1
C8524,unknown,3,jun,188,5,no,No,1
C8525,unknown,3,jun,231,12,no,No,2
C8526,unknown,3,jun,27,6,no,No,2
C8527,unknown,3,jun,170,1,no,No,5
C8528,unknown,3,jun,615,1,no,No,1
C8529,unknown,3,jun,676,5,no,No,4
C853,unknown,7,may,112,1,no,Yes,3
C8530,unknown,3,jun,192,4,no,No,2
C8531,unknown,3,jun,258,2,no,Yes,1
C8532,unknown,3,jun,85,1,no,Yes,1
C8533,unknown,3,jun,860,1,no,Yes,5
C8534,unknown,3,jun,680,2,no,Yes,4
C8535,unknown,3,jun,165,2,no,Yes,4
C8536,unknown,3,jun,356,2,no,No,2
C8537,unknown,3,jun,235,2,no,Yes,2
C8538,unknown,3,jun,173,3,no,Yes,2
C8539,unknown,3,jun,294,2,no,Yes,2
C854,unknown,7,may,1521,1,no,Yes,4
C8540,unknown,3,jun,216,1,no,No,3
C8541,unknown,3,jun,177,1,no,Yes,3
C8542,unknown,3,jun,220,1,no,Yes,4
C8543,unknown,3,jun,641,2,no,Yes,5
C8544,unknown,3,jun,38,3,no,Yes,3
C8545,unknown,3,jun,633,28,no,No,3
C8546,unknown,3,jun,94,1,no,Yes,5
C8547,unknown,3,jun,478,2,no,Yes,1
C8548,unknown,3,jun,35,32,no,Yes,2
C8549,unknown,3,jun,46,6,no,Yes,4
C855,unknown,7,may,216,1,no,No,5
C8550,unknown,3,jun,89,1,no,Yes,1
C8551,unknown,3,jun,130,1,no,Yes,5
C8552,unknown,3,jun,35,1,no,No,1
C8553,unknown,3,jun,263,1,no,Yes,2
C8554,unknown,3,jun,143,1,no,Yes,2
C8555,unknown,3,jun,108,12,no,Yes,3
C8556,unknown,3,jun,164,7,no,Yes,3
C8557,unknown,3,jun,245,1,no,No,4
C8558,unknown,3,jun,43,5,no,Yes,2
C8559,unknown,3,jun,154,4,no,Yes,5
C856,unknown,7,may,161,1,no,Yes,4
C8560,unknown,3,jun,768,1,yes,No,5
C8561,unknown,3,jun,327,2,no,No,5
C8562,unknown,3,jun,215,3,no,No,5
C8563,unknown,3,jun,200,1,no,Yes,3
C8564,unknown,3,jun,320,1,no,No,3
C8565,unknown,3,jun,801,1,yes,Yes,3
C8566,unknown,3,jun,31,5,no,No,1
C8567,unknown,3,jun,114,3,no,Yes,4
C8568,unknown,3,jun,236,7,no,Yes,5
C8569,unknown,3,jun,201,2,no,Yes,5
C857,unknown,7,may,122,2,no,No,5
C8570,unknown,3,jun,369,2,no,Yes,2
C8571,unknown,3,jun,482,2,yes,Yes,5
C8572,unknown,3,jun,171,5,no,Yes,3
C8573,unknown,3,jun,2456,2,yes,Yes,2
C8574,unknown,3,jun,329,3,no,Yes,2
C8575,unknown,3,jun,94,18,no,Yes,2
C8576,unknown,3,jun,59,1,no,Yes,2
C8577,unknown,3,jun,111,7,no,Yes,3
C8578,unknown,3,jun,72,3,no,No,3
C8579,unknown,3,jun,199,4,no,Yes,1
C858,unknown,7,may,800,1,no,Yes,5
C8580,unknown,3,jun,271,2,no,Yes,4
C8581,unknown,3,jun,589,6,no,No,2
C8582,unknown,3,jun,199,1,no,Yes,2
C8583,unknown,3,jun,113,3,no,Yes,3
C8584,unknown,3,jun,179,2,no,Yes,5
C8585,unknown,3,jun,215,10,no,Yes,5
C8586,unknown,3,jun,242,6,no,Yes,5
C8587,unknown,3,jun,129,1,no,Yes,4
C8588,unknown,3,jun,50,3,no,Yes,5
C8589,unknown,3,jun,239,1,no,Yes,5
C859,unknown,7,may,615,1,no,Yes,3
C8590,unknown,3,jun,178,1,no,No,4
C8591,unknown,3,jun,81,6,no,Yes,1
C8592,unknown,3,jun,327,1,no,Yes,5
C8593,unknown,3,jun,604,1,no,Yes,3
C8594,unknown,3,jun,137,2,no,Yes,5
C8595,unknown,3,jun,72,1,no,No,1
C8596,unknown,3,jun,199,3,no,Yes,1
C8597,unknown,3,jun,372,1,no,Yes,2
C8598,unknown,3,jun,167,1,no,Yes,1
C8599,unknown,3,jun,788,2,no,No,3
C86,unknown,5,may,529,2,no,Yes,1
C860,unknown,7,may,254,1,no,Yes,3
C8600,unknown,3,jun,132,2,no,Yes,5
C8601,unknown,3,jun,51,9,no,No,4
C8602,unknown,3,jun,161,1,no,No,1
C8603,unknown,3,jun,25,1,no,Yes,4
C8604,unknown,3,jun,959,6,no,Yes,4
C8605,unknown,3,jun,30,1,no,Yes,3
C8606,unknown,3,jun,189,1,no,Yes,1
C8607,unknown,3,jun,277,1,no,No,2
C8608,unknown,3,jun,215,3,no,Yes,1
C8609,unknown,3,jun,133,3,no,Yes,5
C861,unknown,7,may,111,1,no,No,5
C8610,unknown,3,jun,183,2,no,Yes,4
C8611,unknown,3,jun,134,3,no,No,4
C8612,unknown,3,jun,211,5,no,No,5
C8613,unknown,3,jun,80,4,no,Yes,3
C8614,unknown,3,jun,220,3,no,No,2
C8615,unknown,3,jun,495,2,no,No,3
C8616,unknown,3,jun,148,13,no,Yes,5
C8617,unknown,3,jun,157,2,no,No,5
C8618,unknown,3,jun,348,2,no,No,1
C8619,unknown,3,jun,81,5,no,Yes,4
C862,unknown,7,may,354,1,no,Yes,5
C8620,unknown,3,jun,559,7,no,Yes,1
C8621,unknown,3,jun,441,3,no,No,2
C8622,unknown,3,jun,14,21,no,No,5
C8623,unknown,3,jun,662,5,no,Yes,4
C8624,unknown,3,jun,230,3,no,No,5
C8625,unknown,3,jun,87,3,no,Yes,2
C8626,unknown,3,jun,323,2,no,Yes,3
C8627,unknown,3,jun,176,2,no,Yes,3
C8628,unknown,3,jun,117,4,no,Yes,4
C8629,unknown,3,jun,1259,6,yes,No,4
C863,unknown,7,may,359,1,no,Yes,1
C8630,unknown,3,jun,380,4,no,No,2
C8631,unknown,3,jun,214,2,no,Yes,1
C8632,unknown,3,jun,350,3,no,No,4
C8633,unknown,3,jun,136,4,no,Yes,5
C8634,unknown,3,jun,56,5,no,No,4
C8635,unknown,3,jun,71,2,no,Yes,3
C8636,unknown,3,jun,137,3,no,Yes,5
C8637,unknown,3,jun,497,2,no,Yes,2
C8638,unknown,3,jun,81,2,no,No,1
C8639,unknown,3,jun,276,2,no,Yes,1
C864,unknown,7,may,97,1,no,Yes,5
C8640,unknown,3,jun,68,2,no,Yes,1
C8641,unknown,3,jun,248,9,no,No,3
C8642,unknown,3,jun,11,18,no,Yes,4
C8643,unknown,3,jun,313,7,no,Yes,3
C8644,unknown,3,jun,397,2,no,Yes,2
C8645,unknown,3,jun,58,9,no,Yes,3
C8646,unknown,3,jun,164,2,no,Yes,3
C8647,unknown,3,jun,1363,7,yes,Yes,4
C8648,unknown,3,jun,296,2,no,Yes,4
C8649,unknown,3,jun,816,2,no,No,1
C865,unknown,7,may,327,3,no,Yes,4
C8650,unknown,3,jun,1030,6,no,No,4
C8651,unknown,3,jun,266,10,no,No,5
C8652,unknown,3,jun,180,3,no,Yes,3
C8653,unknown,3,jun,56,12,no,No,4
C8654,unknown,3,jun,143,8,no,Yes,4
C8655,unknown,3,jun,229,2,no,Yes,3
C8656,unknown,3,jun,342,2,no,Yes,3
C8657,unknown,3,jun,340,2,no,Yes,5
C8658,unknown,3,jun,59,2,no,Yes,2
C8659,unknown,3,jun,72,8,no,Yes,1
C866,unknown,7,may,236,1,no,Yes,1
C8660,unknown,3,jun,599,3,no,Yes,5
C8661,unknown,3,jun,354,3,no,Yes,3
C8662,unknown,3,jun,77,8,no,Yes,4
C8663,unknown,3,jun,157,2,no,No,4
C8664,unknown,3,jun,109,4,no,Yes,3
C8665,unknown,3,jun,187,2,no,Yes,3
C8666,unknown,3,jun,239,8,no,Yes,4
C8667,unknown,3,jun,246,5,no,Yes,4
C8668,unknown,3,jun,118,7,no,No,3
C8669,unknown,3,jun,254,21,no,Yes,5
C867,unknown,7,may,160,1,no,Yes,5
C8670,unknown,3,jun,281,7,no,Yes,5
C8671,unknown,3,jun,94,2,no,No,1
C8672,unknown,3,jun,203,9,no,No,1
C8673,unknown,3,jun,140,6,no,Yes,4
C8674,unknown,3,jun,148,2,no,No,1
C8675,unknown,3,jun,583,1,no,Yes,1
C8676,unknown,3,jun,328,9,no,Yes,2
C8677,unknown,3,jun,172,2,no,Yes,1
C8678,unknown,3,jun,87,6,no,No,4
C8679,unknown,3,jun,666,5,no,Yes,2
C868,unknown,7,may,180,1,no,Yes,2
C8680,unknown,3,jun,73,4,no,Yes,4
C8681,unknown,3,jun,70,6,no,No,1
C8682,unknown,3,jun,68,6,no,Yes,1
C8683,unknown,3,jun,267,3,no,Yes,2
C8684,unknown,3,jun,193,2,no,Yes,1
C8685,unknown,3,jun,88,4,no,No,2
C8686,unknown,3,jun,19,20,no,Yes,5
C8687,unknown,3,jun,604,14,no,Yes,4
C8688,unknown,3,jun,290,3,no,No,2
C8689,unknown,3,jun,67,5,no,Yes,1
C869,unknown,7,may,184,1,no,No,5
C8690,unknown,3,jun,88,6,no,Yes,2
C8691,unknown,3,jun,113,4,no,Yes,5
C8692,unknown,3,jun,550,1,no,Yes,1
C8693,unknown,3,jun,52,1,no,No,1
C8694,unknown,3,jun,197,3,no,Yes,4
C8695,unknown,3,jun,235,3,no,No,4
C8696,unknown,3,jun,120,11,no,No,1
C8697,unknown,3,jun,1516,2,no,Yes,4
C8698,unknown,3,jun,28,19,no,Yes,5
C8699,unknown,3,jun,87,7,no,Yes,1
C87,unknown,5,may,1467,1,yes,Yes,3
C870,unknown,7,may,227,1,no,No,5
C8700,unknown,3,jun,25,16,no,No,3
C8701,unknown,3,jun,151,7,no,Yes,2
C8702,unknown,3,jun,226,1,no,Yes,1
C8703,unknown,3,jun,113,11,no,Yes,1
C8704,unknown,3,jun,196,1,no,No,5
C8705,unknown,3,jun,272,1,no,No,4
C8706,unknown,3,jun,281,1,no,Yes,3
C8707,unknown,3,jun,1336,4,yes,No,2
C8708,unknown,4,jun,173,14,no,Yes,3
C8709,unknown,4,jun,735,17,no,Yes,5
C871,unknown,7,may,109,1,no,Yes,1
C8710,unknown,4,jun,457,1,no,Yes,1
C8711,unknown,4,jun,25,1,no,No,3
C8712,unknown,4,jun,145,8,no,Yes,3
C8713,unknown,4,jun,622,1,no,No,2
C8714,unknown,4,jun,89,1,no,Yes,3
C8715,unknown,4,jun,99,6,no,No,1
C8716,unknown,4,jun,71,1,no,No,4
C8717,unknown,4,jun,407,1,no,Yes,3
C8718,unknown,4,jun,250,1,no,No,1
C8719,unknown,4,jun,633,1,yes,Yes,5
C872,unknown,7,may,492,2,no,Yes,4
C8720,unknown,4,jun,462,2,no,Yes,2
C8721,unknown,4,jun,28,4,no,Yes,2
C8722,unknown,4,jun,1138,1,no,Yes,1
C8723,unknown,4,jun,107,2,no,Yes,1
C8724,unknown,4,jun,242,5,no,Yes,1
C8725,unknown,4,jun,135,2,no,No,1
C8726,unknown,4,jun,96,3,no,No,3
C8727,unknown,4,jun,66,4,no,Yes,2
C8728,unknown,4,jun,131,2,no,No,5
C8729,unknown,4,jun,46,2,no,Yes,2
C873,unknown,7,may,298,1,no,Yes,2
C8730,unknown,4,jun,267,2,no,Yes,5
C8731,unknown,4,jun,213,3,no,Yes,1
C8732,unknown,4,jun,1242,1,yes,No,4
C8733,unknown,4,jun,109,3,no,Yes,1
C8734,unknown,4,jun,75,3,no,Yes,2
C8735,unknown,4,jun,129,4,no,Yes,5
C8736,unknown,4,jun,89,3,no,No,1
C8737,unknown,4,jun,103,4,no,Yes,4
C8738,unknown,4,jun,71,5,no,Yes,3
C8739,unknown,4,jun,406,2,no,Yes,3
C874,unknown,7,may,83,2,no,Yes,2
C8740,unknown,4,jun,66,2,no,Yes,4
C8741,unknown,4,jun,38,2,no,Yes,5
C8742,unknown,4,jun,166,2,no,Yes,4
C8743,unknown,4,jun,67,2,no,Yes,5
C8744,unknown,4,jun,121,4,no,No,2
C8745,unknown,4,jun,524,15,yes,No,2
C8746,unknown,4,jun,1141,4,yes,Yes,4
C8747,unknown,4,jun,125,5,no,Yes,3
C8748,unknown,4,jun,313,1,no,Yes,2
C8749,unknown,4,jun,18,1,no,No,2
C875,unknown,7,may,241,2,no,Yes,2
C8750,unknown,4,jun,355,1,no,Yes,2
C8751,unknown,4,jun,237,1,no,No,1
C8752,unknown,4,jun,265,2,no,Yes,5
C8753,unknown,4,jun,84,7,no,Yes,2
C8754,unknown,4,jun,299,1,no,No,2
C8755,unknown,4,jun,109,1,no,No,4
C8756,unknown,4,jun,578,1,yes,Yes,5
C8757,unknown,4,jun,142,2,no,Yes,2
C8758,unknown,4,jun,749,2,no,Yes,5
C8759,unknown,4,jun,102,1,no,No,2
C876,unknown,7,may,204,2,no,Yes,4
C8760,unknown,4,jun,233,1,no,Yes,5
C8761,unknown,4,jun,984,2,yes,No,4
C8762,unknown,4,jun,16,8,no,No,3
C8763,unknown,4,jun,215,1,no,No,4
C8764,unknown,4,jun,193,10,no,Yes,1
C8765,unknown,4,jun,148,11,no,No,3
C8766,unknown,4,jun,386,1,no,No,4
C8767,unknown,4,jun,194,1,no,Yes,1
C8768,unknown,4,jun,91,4,no,No,4
C8769,unknown,4,jun,98,1,no,Yes,4
C877,unknown,7,may,131,1,no,Yes,4
C8770,unknown,4,jun,193,2,no,No,4
C8771,unknown,4,jun,132,1,no,Yes,4
C8772,unknown,4,jun,279,1,no,Yes,2
C8773,unknown,4,jun,347,3,no,No,4
C8774,unknown,4,jun,1045,1,no,Yes,4
C8775,unknown,4,jun,1519,1,no,No,3
C8776,unknown,4,jun,361,1,no,Yes,1
C8777,unknown,4,jun,204,1,no,Yes,5
C8778,unknown,4,jun,83,1,no,Yes,3
C8779,unknown,4,jun,105,1,no,Yes,3
C878,unknown,7,may,1138,1,yes,Yes,5
C8780,unknown,4,jun,77,8,no,Yes,5
C8781,unknown,4,jun,29,1,no,No,1
C8782,unknown,4,jun,355,1,no,No,5
C8783,unknown,4,jun,153,1,no,Yes,1
C8784,unknown,4,jun,87,1,no,Yes,4
C8785,unknown,4,jun,178,6,no,Yes,5
C8786,unknown,4,jun,174,1,no,Yes,2
C8787,unknown,4,jun,605,1,no,No,2
C8788,unknown,4,jun,638,1,yes,Yes,5
C8789,unknown,4,jun,89,1,no,Yes,2
C879,unknown,7,may,123,1,no,Yes,2
C8790,unknown,4,jun,121,2,no,Yes,4
C8791,unknown,4,jun,216,1,no,No,1
C8792,unknown,4,jun,83,2,no,Yes,4
C8793,unknown,4,jun,69,3,no,Yes,1
C8794,unknown,4,jun,184,1,no,No,4
C8795,unknown,4,jun,161,1,no,Yes,1
C8796,unknown,4,jun,301,1,no,Yes,2
C8797,unknown,4,jun,236,1,no,Yes,5
C8798,unknown,4,jun,276,1,no,Yes,4
C8799,unknown,4,jun,182,1,no,Yes,2
C88,unknown,5,may,1389,1,yes,Yes,3
C880,unknown,7,may,125,1,no,No,1
C8800,unknown,4,jun,87,3,no,No,3
C8801,unknown,4,jun,139,2,no,Yes,4
C8802,unknown,4,jun,48,1,no,Yes,4
C8803,unknown,4,jun,377,1,no,No,2
C8804,unknown,4,jun,357,4,no,No,1
C8805,unknown,4,jun,119,2,no,No,2
C8806,unknown,4,jun,264,2,no,Yes,1
C8807,unknown,4,jun,121,2,no,No,5
C8808,unknown,4,jun,235,2,no,No,5
C8809,unknown,4,jun,90,2,no,Yes,4
C881,unknown,7,may,295,2,no,Yes,5
C8810,unknown,4,jun,444,3,no,No,4
C8811,unknown,4,jun,283,1,no,No,5
C8812,unknown,4,jun,767,2,yes,No,1
C8813,unknown,4,jun,123,1,no,No,5
C8814,unknown,4,jun,236,1,no,No,1
C8815,unknown,4,jun,85,3,no,No,5
C8816,unknown,4,jun,104,2,no,Yes,4
C8817,unknown,4,jun,324,1,no,No,3
C8818,unknown,4,jun,525,2,yes,Yes,2
C8819,unknown,4,jun,525,1,no,No,3
C882,unknown,7,may,287,1,no,Yes,4
C8820,unknown,4,jun,238,1,no,Yes,2
C8821,unknown,4,jun,217,2,no,Yes,5
C8822,unknown,4,jun,563,1,yes,No,5
C8823,unknown,4,jun,433,2,no,No,1
C8824,unknown,4,jun,52,1,no,No,2
C8825,unknown,4,jun,235,1,no,No,2
C8826,unknown,4,jun,149,8,no,Yes,3
C8827,unknown,4,jun,402,2,no,Yes,4
C8828,unknown,4,jun,357,2,no,No,4
C8829,unknown,4,jun,140,1,no,Yes,5
C883,unknown,7,may,109,1,no,Yes,1
C8830,unknown,4,jun,98,4,no,Yes,4
C8831,unknown,4,jun,171,3,no,No,1
C8832,unknown,4,jun,219,1,no,Yes,3
C8833,unknown,4,jun,1449,6,yes,Yes,3
C8834,unknown,4,jun,257,3,no,Yes,1
C8835,unknown,4,jun,920,1,yes,No,4
C8836,unknown,4,jun,79,1,no,Yes,5
C8837,unknown,4,jun,103,2,no,Yes,3
C8838,unknown,4,jun,833,2,no,Yes,1
C8839,unknown,4,jun,97,1,no,Yes,1
C884,unknown,7,may,140,2,no,Yes,2
C8840,unknown,4,jun,45,1,no,Yes,1
C8841,unknown,4,jun,205,6,no,Yes,1
C8842,unknown,4,jun,344,2,no,Yes,3
C8843,unknown,4,jun,272,1,no,Yes,5
C8844,unknown,4,jun,204,1,no,Yes,3
C8845,unknown,4,jun,156,3,no,Yes,4
C8846,unknown,4,jun,213,1,no,Yes,3
C8847,unknown,4,jun,159,1,no,No,5
C8848,unknown,4,jun,153,6,no,Yes,4
C8849,unknown,4,jun,29,2,no,Yes,3
C885,unknown,7,may,204,1,no,Yes,4
C8850,unknown,4,jun,15,1,no,Yes,5
C8851,unknown,4,jun,38,1,no,No,2
C8852,unknown,4,jun,654,2,no,No,2
C8853,unknown,4,jun,139,2,no,Yes,4
C8854,unknown,4,jun,81,1,no,No,2
C8855,unknown,4,jun,597,7,no,Yes,3
C8856,unknown,4,jun,174,2,no,No,1
C8857,unknown,4,jun,142,11,no,Yes,3
C8858,unknown,4,jun,393,11,no,No,2
C8859,unknown,4,jun,763,4,no,Yes,4
C886,unknown,7,may,233,1,no,Yes,1
C8860,unknown,4,jun,61,6,no,Yes,4
C8861,unknown,4,jun,99,4,no,Yes,4
C8862,unknown,4,jun,85,5,no,Yes,4
C8863,unknown,4,jun,187,2,no,Yes,2
C8864,unknown,4,jun,188,2,no,Yes,5
C8865,unknown,4,jun,298,3,no,Yes,1
C8866,unknown,4,jun,113,2,no,No,1
C8867,unknown,4,jun,201,2,no,No,5
C8868,unknown,4,jun,264,2,no,No,4
C8869,unknown,4,jun,23,2,no,No,3
C887,unknown,7,may,254,1,no,Yes,5
C8870,unknown,4,jun,180,2,no,Yes,2
C8871,unknown,4,jun,95,2,no,Yes,2
C8872,unknown,4,jun,69,1,no,Yes,1
C8873,unknown,4,jun,84,2,no,Yes,4
C8874,unknown,4,jun,324,1,no,Yes,3
C8875,unknown,4,jun,222,1,no,Yes,4
C8876,unknown,4,jun,608,2,no,Yes,1
C8877,unknown,4,jun,144,1,no,No,5
C8878,unknown,4,jun,298,2,no,Yes,5
C8879,unknown,4,jun,1224,7,no,No,4
C888,unknown,7,may,184,2,no,Yes,3
C8880,unknown,4,jun,173,10,no,Yes,5
C8881,unknown,4,jun,134,2,no,Yes,3
C8882,unknown,4,jun,245,1,no,Yes,2
C8883,unknown,4,jun,121,3,no,Yes,1
C8884,unknown,4,jun,49,1,no,No,3
C8885,unknown,4,jun,1181,2,yes,No,2
C8886,unknown,4,jun,606,2,no,Yes,4
C8887,unknown,4,jun,184,2,no,Yes,2
C8888,unknown,4,jun,106,1,no,Yes,5
C8889,unknown,4,jun,249,2,no,Yes,2
C889,unknown,7,may,193,1,no,Yes,5
C8890,unknown,4,jun,908,1,yes,Yes,3
C8891,unknown,4,jun,92,2,no,Yes,2
C8892,unknown,4,jun,404,2,no,Yes,4
C8893,unknown,4,jun,207,4,no,Yes,3
C8894,unknown,4,jun,135,3,no,No,1
C8895,unknown,4,jun,37,1,no,No,4
C8896,unknown,4,jun,141,6,no,No,1
C8897,unknown,4,jun,117,1,no,Yes,4
C8898,unknown,4,jun,14,11,no,Yes,4
C8899,unknown,4,jun,174,9,no,Yes,3
C89,unknown,5,may,188,2,no,No,5
C890,unknown,7,may,126,1,no,No,1
C8900,unknown,4,jun,60,4,no,Yes,1
C8901,unknown,4,jun,235,5,no,No,1
C8902,unknown,4,jun,285,4,no,Yes,5
C8903,unknown,4,jun,112,1,no,Yes,3
C8904,unknown,4,jun,99,2,no,Yes,3
C8905,unknown,4,jun,208,4,no,No,2
C8906,unknown,4,jun,132,2,no,Yes,1
C8907,unknown,4,jun,151,2,no,Yes,3
C8908,unknown,4,jun,163,1,no,Yes,3
C8909,unknown,4,jun,135,1,no,Yes,2
C891,unknown,7,may,230,1,no,No,5
C8910,unknown,4,jun,179,1,no,No,1
C8911,unknown,4,jun,329,4,no,Yes,3
C8912,unknown,4,jun,126,1,no,Yes,1
C8913,unknown,4,jun,126,2,no,Yes,5
C8914,unknown,4,jun,119,1,no,No,2
C8915,unknown,4,jun,209,2,no,Yes,3
C8916,unknown,4,jun,192,6,no,Yes,4
C8917,unknown,4,jun,341,2,no,Yes,5
C8918,unknown,4,jun,17,13,no,Yes,5
C8919,unknown,4,jun,167,1,no,No,2
C892,unknown,7,may,591,1,yes,Yes,3
C8920,unknown,4,jun,152,6,no,Yes,4
C8921,unknown,4,jun,84,3,no,Yes,3
C8922,unknown,4,jun,341,4,no,No,4
C8923,unknown,4,jun,244,2,no,Yes,5
C8924,unknown,4,jun,423,2,no,Yes,5
C8925,unknown,4,jun,111,3,no,No,1
C8926,unknown,4,jun,170,3,no,Yes,4
C8927,unknown,4,jun,87,2,no,Yes,5
C8928,unknown,4,jun,227,2,no,No,1
C8929,unknown,4,jun,34,2,no,Yes,3
C893,unknown,7,may,294,1,no,Yes,3
C8930,unknown,4,jun,130,3,no,Yes,4
C8931,unknown,4,jun,169,2,no,Yes,5
C8932,unknown,4,jun,392,2,no,Yes,1
C8933,unknown,4,jun,46,16,no,Yes,1
C8934,unknown,4,jun,39,2,no,No,3
C8935,unknown,4,jun,282,15,no,Yes,1
C8936,unknown,4,jun,112,4,no,No,2
C8937,unknown,4,jun,36,4,no,Yes,2
C8938,unknown,4,jun,69,4,no,No,4
C8939,unknown,4,jun,299,2,no,Yes,3
C894,unknown,7,may,173,1,no,Yes,1
C8940,unknown,4,jun,80,6,no,Yes,1
C8941,unknown,4,jun,729,2,no,Yes,4
C8942,unknown,4,jun,389,5,no,Yes,2
C8943,unknown,4,jun,229,6,no,Yes,3
C8944,unknown,4,jun,624,2,no,No,5
C8945,unknown,4,jun,165,2,no,Yes,2
C8946,unknown,4,jun,216,2,no,Yes,4
C8947,unknown,4,jun,122,1,no,No,2
C8948,unknown,4,jun,172,2,no,Yes,5
C8949,unknown,4,jun,79,10,no,No,5
C895,unknown,7,may,336,1,no,Yes,3
C8950,unknown,4,jun,702,2,no,Yes,3
C8951,unknown,4,jun,65,10,no,Yes,5
C8952,unknown,4,jun,361,1,no,No,3
C8953,unknown,4,jun,140,2,no,Yes,2
C8954,unknown,4,jun,382,3,no,No,3
C8955,unknown,4,jun,128,1,no,Yes,1
C8956,unknown,4,jun,175,1,no,No,3
C8957,unknown,4,jun,147,1,no,Yes,3
C8958,unknown,4,jun,292,1,no,Yes,4
C8959,unknown,4,jun,235,1,no,Yes,1
C896,unknown,7,may,19,1,no,Yes,4
C8960,unknown,4,jun,156,1,no,Yes,2
C8961,unknown,4,jun,570,11,no,Yes,5
C8962,unknown,5,jun,399,3,no,Yes,5
C8963,unknown,5,jun,222,1,no,No,2
C8964,unknown,5,jun,243,1,no,No,5
C8965,unknown,5,jun,243,1,no,Yes,3
C8966,unknown,5,jun,38,1,no,No,1
C8967,unknown,5,jun,379,1,no,Yes,1
C8968,unknown,5,jun,307,1,no,No,4
C8969,unknown,5,jun,178,1,no,Yes,5
C897,unknown,7,may,153,1,no,Yes,3
C8970,unknown,5,jun,308,1,no,Yes,1
C8971,unknown,5,jun,27,1,no,Yes,5
C8972,unknown,5,jun,80,1,no,Yes,2
C8973,unknown,5,jun,75,1,no,No,2
C8974,unknown,5,jun,168,1,no,Yes,4
C8975,unknown,5,jun,160,1,no,No,1
C8976,unknown,5,jun,179,1,no,Yes,1
C8977,unknown,5,jun,504,1,yes,Yes,5
C8978,unknown,5,jun,25,1,no,No,4
C8979,unknown,5,jun,49,1,no,No,3
C898,unknown,7,may,786,1,yes,Yes,4
C8980,unknown,5,jun,147,1,no,No,3
C8981,unknown,5,jun,83,3,no,Yes,2
C8982,unknown,5,jun,773,1,no,Yes,2
C8983,unknown,5,jun,135,1,no,Yes,1
C8984,unknown,5,jun,169,1,no,Yes,1
C8985,unknown,5,jun,104,1,no,Yes,4
C8986,unknown,5,jun,400,2,no,Yes,1
C8987,unknown,5,jun,827,1,no,Yes,1
C8988,unknown,5,jun,112,2,no,Yes,4
C8989,unknown,5,jun,124,1,no,No,5
C899,unknown,7,may,99,2,no,No,2
